"Case_Type","Country/Region","State/Province/County","US State Abbreviation","Original Province/State","Latitude","Longitude","Recorded Date at 0000 GMT","Cumulative Cases","Cases Reported for Day"
"Confirmed","Liberia","",,"","6.4281","-9.4295","02/21/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","02/22/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","02/23/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","02/24/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","02/25/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","02/26/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","02/27/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","02/28/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","02/29/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/01/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/02/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/03/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/04/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/05/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/06/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/07/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/08/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/09/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/10/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/11/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/12/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/13/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/14/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/15/20","0","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/16/20","1","1"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/17/20","1","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/18/20","2","1"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/19/20","2","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/20/20","2","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/21/20","3","1"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/22/20","3","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/23/20","3","0"
"Confirmed","Liberia","",,"","6.4281","-9.4295","03/24/20","3","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","01/22/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","01/23/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","01/24/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","01/25/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","01/26/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","01/27/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","01/28/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","01/29/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","01/30/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","01/31/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/01/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/02/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/03/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/04/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/05/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/06/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/07/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/08/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/09/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/10/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/11/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/12/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/13/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/14/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/15/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/16/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/17/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/18/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/19/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/20/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/21/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/22/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/23/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/24/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/25/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/26/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/27/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/28/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","02/29/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/01/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/02/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/03/20","0","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/04/20","1","1"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/05/20","1","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/06/20","1","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/07/20","1","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/08/20","1","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/09/20","1","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/10/20","1","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/11/20","1","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/12/20","1","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/13/20","1","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/14/20","4","3"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/15/20","4","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/16/20","4","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/17/20","7","3"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/18/20","28","21"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/19/20","28","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/20/20","28","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/21/20","37","9"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/22/20","37","0"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/23/20","51","14"
"Confirmed","Liechtenstein","",,"","47.14","9.55","03/24/20","51","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","01/22/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","01/23/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","01/24/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","01/25/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","01/26/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","01/27/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","01/28/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","01/29/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","01/30/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","01/31/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/01/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/02/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/03/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/04/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/05/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/06/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/07/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/08/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/09/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/10/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/11/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/12/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/13/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/14/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/15/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/16/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/17/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/18/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/19/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/20/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/21/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/22/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/23/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/24/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/25/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/26/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/27/20","0","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/28/20","1","1"
"Confirmed","Lithuania","",,"","55.1694","23.8813","02/29/20","1","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/01/20","1","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/02/20","1","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/03/20","1","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/04/20","1","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/05/20","1","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/06/20","1","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/07/20","1","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/08/20","1","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/09/20","1","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/10/20","1","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/11/20","3","2"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/12/20","3","0"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/13/20","6","3"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/14/20","8","2"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/15/20","12","4"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/16/20","17","5"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/17/20","25","8"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/18/20","27","2"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/19/20","36","9"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/20/20","49","13"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/21/20","83","34"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/22/20","143","60"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/23/20","179","36"
"Confirmed","Lithuania","",,"","55.1694","23.8813","03/24/20","209","30"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","01/22/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","01/23/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","01/24/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","01/25/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","01/26/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","01/27/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","01/28/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","01/29/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","01/30/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","01/31/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/01/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/02/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/03/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/04/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/05/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/06/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/07/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/08/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/09/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/10/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/11/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/12/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/13/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/14/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/15/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/16/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/17/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/18/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/19/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/20/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/21/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/22/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/23/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/24/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/25/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/26/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/27/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/28/20","0","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","02/29/20","1","1"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/01/20","1","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/02/20","1","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/03/20","1","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/04/20","1","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/05/20","1","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/06/20","2","1"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/07/20","2","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/08/20","3","1"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/09/20","3","0"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/10/20","5","2"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/11/20","7","2"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/12/20","19","12"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/13/20","34","15"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/14/20","51","17"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/15/20","59","8"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/16/20","77","18"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/17/20","140","63"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/18/20","203","63"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/19/20","335","132"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/20/20","484","149"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/21/20","670","186"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/22/20","798","128"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/23/20","875","77"
"Confirmed","Luxembourg","",,"","49.8153","6.1296","03/24/20","1099","224"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","01/22/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","01/23/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","01/24/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","01/25/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","01/26/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","01/27/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","01/28/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","01/29/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","01/30/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","01/31/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/01/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/02/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/03/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/04/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/05/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/06/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/07/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/08/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/09/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/10/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/11/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/12/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/13/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/14/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/15/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/16/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/17/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/18/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/19/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/20/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/21/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/22/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/23/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/24/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/25/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/26/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/27/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/28/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","02/29/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/01/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/02/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/03/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/04/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/05/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/06/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/07/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/08/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/09/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/10/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/11/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/12/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/13/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/14/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/15/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/16/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/17/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/18/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/19/20","0","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/20/20","3","3"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/21/20","3","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/22/20","3","0"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/23/20","12","9"
"Confirmed","Madagascar","",,"","-18.7669","46.8691","03/24/20","17","5"
"Confirmed","Malaysia","",,"","2.5","112.5","01/22/20","0","0"
"Confirmed","Malaysia","",,"","2.5","112.5","01/23/20","0","0"
"Confirmed","Malaysia","",,"","2.5","112.5","01/24/20","0","0"
"Confirmed","Malaysia","",,"","2.5","112.5","01/25/20","3","3"
"Confirmed","Malaysia","",,"","2.5","112.5","01/26/20","4","1"
"Confirmed","Malaysia","",,"","2.5","112.5","01/27/20","4","0"
"Confirmed","Malaysia","",,"","2.5","112.5","01/28/20","4","0"
"Confirmed","Malaysia","",,"","2.5","112.5","01/29/20","7","3"
"Confirmed","Malaysia","",,"","2.5","112.5","01/30/20","8","1"
"Confirmed","Malaysia","",,"","2.5","112.5","01/31/20","8","0"
"Confirmed","Malaysia","",,"","2.5","112.5","02/01/20","8","0"
"Confirmed","Malaysia","",,"","2.5","112.5","02/02/20","8","0"
"Confirmed","Malaysia","",,"","2.5","112.5","02/03/20","8","0"
"Confirmed","Malaysia","",,"","2.5","112.5","02/04/20","10","2"
"Confirmed","Malaysia","",,"","2.5","112.5","02/05/20","12","2"
"Confirmed","Malaysia","",,"","2.5","112.5","02/06/20","12","0"
"Confirmed","Malaysia","",,"","2.5","112.5","02/07/20","12","0"
"Confirmed","Malaysia","",,"","2.5","112.5","02/08/20","16","4"
"Confirmed","Malaysia","",,"","2.5","112.5","02/09/20","16","0"
"Confirmed","Malaysia","",,"","2.5","112.5","02/10/20","18","2"
"Confirmed","Malaysia","",,"","2.5","112.5","02/11/20","18","0"
"Confirmed","Malaysia","",,"","2.5","112.5","02/12/20","18","0"
"Confirmed","Malaysia","",,"","2.5","112.5","02/13/20","19","1"
"Confirmed","Malaysia","",,"","2.5","112.5","02/14/20","19","0"
"Confirmed","Malaysia","",,"","2.5","112.5","02/15/20","22","3"
"Confirmed","Malaysia","",,"","2.5","112.5","02/16/20","22","0"
"Confirmed","Malaysia","",,"","2.5","112.5","02/17/20","22","0"
"Confirmed","Malaysia","",,"","2.5","112.5","02/18/20","22","0"
"Confirmed","Malaysia","",,"","2.5","112.5","02/19/20","22","0"
"Confirmed","Malaysia","",,"","2.5","112.5","02/20/20","22","0"
"Confirmed","Malaysia","",,"","2.5","112.5","02/21/20","22","0"
"Confirmed","Malaysia","",,"","2.5","112.5","02/22/20","22","0"
"Confirmed","Malaysia","",,"","2.5","112.5","02/23/20","22","0"
"Confirmed","Malaysia","",,"","2.5","112.5","02/24/20","22","0"
"Confirmed","Malaysia","",,"","2.5","112.5","02/25/20","22","0"
"Confirmed","Malaysia","",,"","2.5","112.5","02/26/20","22","0"
"Confirmed","Malaysia","",,"","2.5","112.5","02/27/20","23","1"
"Confirmed","Malaysia","",,"","2.5","112.5","02/28/20","23","0"
"Confirmed","Malaysia","",,"","2.5","112.5","02/29/20","25","2"
"Confirmed","Malaysia","",,"","2.5","112.5","03/01/20","29","4"
"Confirmed","Malaysia","",,"","2.5","112.5","03/02/20","29","0"
"Confirmed","Malaysia","",,"","2.5","112.5","03/03/20","36","7"
"Confirmed","Malaysia","",,"","2.5","112.5","03/04/20","50","14"
"Confirmed","Malaysia","",,"","2.5","112.5","03/05/20","50","0"
"Confirmed","Malaysia","",,"","2.5","112.5","03/06/20","83","33"
"Confirmed","Malaysia","",,"","2.5","112.5","03/07/20","93","10"
"Confirmed","Malaysia","",,"","2.5","112.5","03/08/20","99","6"
"Confirmed","Malaysia","",,"","2.5","112.5","03/09/20","117","18"
"Confirmed","Malaysia","",,"","2.5","112.5","03/10/20","129","12"
"Confirmed","Malaysia","",,"","2.5","112.5","03/11/20","149","20"
"Confirmed","Malaysia","",,"","2.5","112.5","03/12/20","149","0"
"Confirmed","Malaysia","",,"","2.5","112.5","03/13/20","197","48"
"Confirmed","Malaysia","",,"","2.5","112.5","03/14/20","238","41"
"Confirmed","Malaysia","",,"","2.5","112.5","03/15/20","428","190"
"Confirmed","Malaysia","",,"","2.5","112.5","03/16/20","566","138"
"Confirmed","Malaysia","",,"","2.5","112.5","03/17/20","673","107"
"Confirmed","Malaysia","",,"","2.5","112.5","03/18/20","790","117"
"Confirmed","Malaysia","",,"","2.5","112.5","03/19/20","900","110"
"Confirmed","Malaysia","",,"","2.5","112.5","03/20/20","1030","130"
"Confirmed","Malaysia","",,"","2.5","112.5","03/21/20","1183","153"
"Confirmed","Malaysia","",,"","2.5","112.5","03/22/20","1306","123"
"Confirmed","Malaysia","",,"","2.5","112.5","03/23/20","1518","212"
"Confirmed","Malaysia","",,"","2.5","112.5","03/24/20","1624","106"
"Confirmed","Maldives","",,"","3.2028","73.2207","01/22/20","0","0"
"Confirmed","Maldives","",,"","3.2028","73.2207","01/23/20","0","0"
"Confirmed","Maldives","",,"","3.2028","73.2207","01/24/20","0","0"
"Confirmed","Maldives","",,"","3.2028","73.2207","01/25/20","0","0"
"Confirmed","Maldives","",,"","3.2028","73.2207","01/26/20","0","0"
"Confirmed","Maldives","",,"","3.2028","73.2207","01/27/20","0","0"
"Confirmed","Maldives","",,"","3.2028","73.2207","01/28/20","0","0"
"Confirmed","Maldives","",,"","3.2028","73.2207","01/29/20","0","0"
"Confirmed","Maldives","",,"","3.2028","73.2207","01/30/20","0","0"
"Confirmed","Maldives","",,"","3.2028","73.2207","01/31/20","0","0"
"Confirmed","Maldives","",,"","3.2028","73.2207","02/01/20","0","0"
"Confirmed","Maldives","",,"","3.2028","73.2207","02/02/20","0","0"
"Confirmed","Maldives","",,"","3.2028","73.2207","02/03/20","0","0"
"Confirmed","Maldives","",,"","3.2028","73.2207","02/04/20","0","0"
"Confirmed","Maldives","",,"","3.2028","73.2207","02/05/20","0","0"
"Confirmed","Maldives","",,"","3.2028","73.2207","02/06/20","0","0"
"Confirmed","Maldives","",,"","3.2028","73.2207","02/07/20","0","0"
"Confirmed","Maldives","",,"","3.2028","73.2207","02/08/20","0","0"
